Leaf No.,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,560 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,Avg Total Chlorophyll (µg/cm2),leaf
51,0.2051905920519059,0.0937837146448075,0.1027715566603739,0.0822443013651224,0.1558702569923888,0.2894728597982498,0.2757317971732869,0.2141946248733686,0.1696841218217968,0.1252631335446112,0.1569258203814752,0.3234690265486725,0.6264516129032258,0.5575710337986254,0.3876438716296367,0.4269874193110667,0.4232531500572737,0.4091121132016794,15.485848796666668,mango
52,0.1923492835901595,0.0866431614187678,0.0978780452532548,0.0781735226351689,0.1497664551426391,0.2860999143710448,0.274298345502043,0.2123234610571479,0.1730779359290031,0.1242221656758194,0.1678875504816517,0.3442123893805309,0.6848172043010753,0.606036987174945,0.3848225449648937,0.4225677011650222,0.4144936325045482,0.4014927693982273,14.920746976666669,mango
53,0.1538253582049202,0.0815491218899109,0.0972253164952765,0.0659611864453085,0.09952794784475,0.1791524821954428,0.1511822627101614,0.1070973124366843,0.0908758739647385,0.0751578801267667,0.1186209549117991,0.1869734513274336,0.4902795698924732,0.4727556153900659,0.3763906255009458,0.4424758175509333,0.4100801832760596,0.3864095786036386,40.67667822,mango
54,0.1666666666666666,0.0958191059849403,0.1141923556472763,0.0716620980447512,0.1056317496944997,0.1835383555063595,0.1648603389376381,0.1226625350098325,0.1055802072497926,0.0835087556964075,0.1350373258273746,0.1928495575221238,0.4786236559139785,0.4666619428895345,0.3988650572280465,0.4645937930098668,0.4408058756148508,0.4014927693982273,44.929064,mango
55,0.1409840497431738,0.0927604577962161,0.1171276807804603,0.0561894961159124,0.0924874853452928,0.1632954616653787,0.1396744591064371,0.1039866515702282,0.0920049508209672,0.0782807837331421,0.1459815731044249,0.1958230088495575,0.5058494623655914,0.5151278962658542,0.3792119521656888,0.440265958477911,0.4078903038878782,0.3712486394028922,58.48311051333334,mango
56,0.1538253582049202,0.0835845132300437,0.1112570305140922,0.0594497618548908,0.0906079609952174,0.1730749148931726,0.1432647866568424,0.1176807103271557,0.084463507445982,0.0887367276596729,0.1459815731044249,0.1780530973451327,0.455268817204301,0.460639127045986,0.3820332788304318,0.4579642157908,0.4320126676099993,0.4014927693982273,49.94804492666666,mango
57,0.1538253582049202,0.0968423628335316,0.1249604258762004,0.0708424781662371,0.1018789040450093,0.1528320210521918,0.1029539821823296,0.0784577796317263,0.0904973204998222,0.0678479724259178,0.1496354831378171,0.1928495575221238,0.5836559139784946,0.6121306596754765,0.4072969766919945,0.4690135111559114,0.4451856343912136,0.4014927693982273,88.13580753333333,mango
58,0.1538253582049202,0.0958191059849403,0.1102759830994062,0.0757328767747047,0.1009360403446415,0.1410267120569745,0.1007971063031683,0.0796972766819617,0.0855958760714709,0.0688889402947095,0.1295652021888494,0.1661592920353982,0.4669247311827956,0.4848721037341458,0.3736013593664839,0.4358462403318666,0.4254430294454551,0.3939511740009329,86.60396438,mango
59,0.1409840497431738,0.0917483233046747,0.1096232543414279,0.070031965175262,0.1042236571946083,0.1609302228441343,0.1123049099068926,0.0927715869137715,0.0765468023753407,0.0814268199588239,0.1423276630710327,0.1572389380530973,0.4669247311827956,0.4848721037341458,0.3988650572280465,0.484501909395778,0.4408058756148508,0.4014927693982273,73.19187475,mango
60,0.1409840497431738,0.0805258650413195,0.1008172789418758,0.061070787836841,0.0910793928454013,0.146086130197782,0.106557706477326,0.0821881890233001,0.079940616482547,0.0720349765203914,0.1405094494658997,0.1810265486725663,0.5408602150537635,0.5454545454545454,0.3904331377640986,0.4513152538430224,0.418873391280911,0.3864095786036386,68.99135758666665,mango
61,0.2178967288456339,0.0876664182673592,0.0995118214259191,0.0928356115730326,0.1727673669910862,0.2739552223220066,0.2930135976957599,0.2621417078839163,0.2481138162139386,0.1868421661384718,0.1989020787076697,0.3649557522123894,0.5914408602150537,0.5273152412669171,0.4045077105575326,0.4424758175509333,0.4210632706690924,0.4166537085989737,8.577138006666667,mango
62,0.1923492835901595,0.0774672168525954,0.0851556973058327,0.0757328767747047,0.1366221907934322,0.2621446920490382,0.272851497086208,0.2141946248733686,0.1610103098213227,0.1252631335446112,0.1496354831378171,0.3175221238938053,0.6147956989247312,0.5454545454545454,0.3876438716296367,0.4336169965301336,0.4298227882218179,0.4166537085989737,15.593116566666668,mango
63,0.2051905920519059,0.0662558809462901,0.0665587905366055,0.0822443013651224,0.1286388645936071,0.2341429794699358,0.2987741978699176,0.2372325844705321,0.1685517531963079,0.1398829489463092,0.15145369674295,0.3382654867256637,0.6070107526881721,0.5333380571104656,0.3792119521656888,0.4181285982902669,0.4078903038878782,0.4014927693982273,15.786143533333336,mango
64,0.1923492835901595,0.0866431614187678,0.0955954488780491,0.078993142513683,0.1375588514431397,0.2621446920490382,0.2505459173420858,0.1892855014599845,0.1481888685530699,0.1085613824053297,0.15145369674295,0.3086017699115044,0.6537204301075269,0.5818040104867853,0.3792119521656888,0.4225677011650222,0.4166835118927296,0.4014927693982273,17.52642003,mango
65,0.1538253582049202,0.089701809607492,0.1040770141763305,0.0716620980447512,0.0990627190452264,0.1602566780142436,0.1655837631455556,0.1226625350098325,0.1003002093565249,0.0887367276596729,0.1058410112064896,0.1958230088495575,0.4396989247311827,0.4364061503578261,0.365169439902536,0.4159187392172446,0.4276329088336366,0.3939511740009329,51.65565694666666,mango
66,0.1666666666666666,0.0927604577962161,0.1053824716922872,0.0798036555046581,0.1051665208949761,0.1727407531171028,0.1785518119097059,0.1419700852154222,0.1168940181969004,0.1075204145365379,0.1313834157939824,0.2254867256637168,0.536989247311828,0.5151278962658542,0.3792119521656888,0.4225677011650222,0.4517552725557577,0.4242730524024257,43.61921671333334,mango
